Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-05-06 00:00:00-04:00,39.33050428706917,39.70599365234375,39.30841766860821,39.70599365234375,2200,0.0,0.0,0.0
2008-05-07 00:00:00-04:00,39.66181217315451,39.66181217315451,39.02127504838328,39.04336166381836,5300,0.0,0.0,0.0
2008-05-08 00:00:00-04:00,39.17588424682617,39.8311466724703,39.15379763292838,39.17588424682617,189500,0.0,0.0,0.0
2008-05-09 00:00:00-04:00,38.763584847934375,39.00654602050781,38.763584847934375,39.00654602050781,1000,0.0,0.0,0.0
2008-05-12 00:00:00-04:00,39.10961633189684,39.404117584228516,39.10961633189684,39.404117584228516,2700,0.0,0.0,0.0
2008-05-13 00:00:00-04:00,39.34522579323422,39.83115101193269,39.19061386196034,39.44830322265625,281400,0.0,0.0,0.0
2008-05-14 00:00:00-04:00,39.728067835347254,39.83850651022925,39.536643981933594,39.536643981933594,19400,0.0,0.0,0.0
2008-05-15 00:00:00-04:00,39.750172440255675,39.956321716308594,39.750172440255675,39.956321716308594,8400,0.0,0.0,0.0
2008-05-16 00:00:00-04:00,40.15510015067091,40.294986724853516,40.0299361139201,40.294986724853516,4400,0.0,0.0,0.0
2008-05-19 00:00:00-04:00,40.19926637938007,40.67046894374175,40.19926637938007,40.28025436401367,12300,0.0,0.0,0.0
2008-05-20 00:00:00-04:00,40.22137165991479,40.22137165991479,39.882694244384766,39.882694244384766,296200,0.0,0.0,0.0
2008-05-21 00:00:00-04:00,40.08883920405951,40.14037651298185,39.58818865289445,39.61027526855469,12200,0.0,0.0,0.0
2008-05-22 00:00:00-04:00,39.75752346006912,39.86059807151992,39.499836931442125,39.66917419433594,11400,0.0,0.0,0.0
2008-05-23 00:00:00-04:00,39.669190012211274,39.683915363800544,38.358661806502525,39.05073928833008,13800,0.0,0.0,0.0
2008-05-27 00:00:00-04:00,40.19927112226865,40.19927112226865,38.82248364677415,39.35258483886719,4000,0.0,0.0,0.0
2008-05-28 00:00:00-04:00,39.19059915579653,39.35257510410592,39.10224991516037,39.345211029052734,4800,0.0,0.0,0.0
2008-05-29 00:00:00-04:00,39.34522037650314,40.4275093635651,39.22742042481134,39.58818435668945,246700,0.0,0.0,0.0
2008-05-30 00:00:00-04:00,40.01520999105495,40.01520999105495,39.53664889378053,39.544010162353516,43300,0.0,0.0,0.0
2008-06-02 00:00:00-04:00,39.52929042856835,39.58819181980446,39.11699192420725,39.24215316772461,45500,0.0,0.0,0.0
2008-06-03 00:00:00-04:00,39.242155776164395,39.58819445124556,38.77831711935372,39.14644241333008,18700,0.0,0.0,0.0
2008-06-04 00:00:00-04:00,38.85930293170406,39.058090916217104,38.74150295664888,38.74886703491211,2900,0.0,0.0,0.0
2008-06-05 00:00:00-04:00,38.910845460525486,39.580833435058594,38.910845460525486,39.580833435058594,15500,0.0,0.0,0.0
2008-06-06 00:00:00-04:00,39.2715974027563,39.2715974027563,38.53534698486328,38.53534698486328,9500,0.0,0.0,0.0
2008-06-09 00:00:00-04:00,38.527989947435394,38.645789914891665,38.28502593473465,38.29975128173828,4300,0.0,0.0,0.0
2008-06-10 00:00:00-04:00,38.145140403061525,38.145140403061525,37.85063907201243,37.92426300048828,7200,0.0,0.0,0.0
2008-06-11 00:00:00-04:00,37.961081872474814,37.961081872474814,37.46779251098633,37.46779251098633,1900,0.0,0.0,0.0
2008-06-12 00:00:00-04:00,37.38679355978708,37.74019340669095,37.37206821509455,37.4898681640625,13800,0.0,0.0,0.0
2008-06-13 00:00:00-04:00,37.489869266908634,37.76228393887571,37.489869266908634,37.74755859375,3900,0.0,0.0,0.0
2008-06-16 00:00:00-04:00,37.78437714370083,38.0494277850565,37.78437714370083,37.99789047241211,3300,0.0,0.0,0.0
2008-06-17 00:00:00-04:00,37.916900366166594,38.123049605336455,37.916900366166594,37.99052429199219,9400,0.0,0.0,0.0
2008-06-18 00:00:00-04:00,37.916900918468606,37.916900918468606,37.64448901865863,37.71811294555664,9800,0.0,0.0,0.0
2008-06-19 00:00:00-04:00,37.64448725229948,37.64448725229948,37.21746063232422,37.21746063232422,76300,0.0,0.0,0.0
2008-06-20 00:00:00-04:00,37.33524683246158,37.909523896206366,36.90085910369501,36.952396392822266,35700,0.0,0.0,0.0
2008-06-23 00:00:00-04:00,36.864050986033696,37.07756423950195,36.81251369155128,37.07756423950195,11300,0.0,0.0,0.0
2008-06-24 00:00:00-04:00,36.81252438697831,37.15856301495918,36.62110049593802,36.709449768066406,49500,0.0,0.0,0.0
2008-06-25 00:00:00-04:00,36.93033518591263,37.1732992662533,36.93033518591263,37.10703659057617,1800,0.0,0.0,0.0
2008-06-26 00:00:00-04:00,36.981857224937244,36.981857224937244,36.179344177246094,36.179344177246094,22000,0.0,0.0,0.0
2008-06-27 00:00:00-04:00,36.230883937431976,36.33395855096645,36.00264809562638,36.245609283447266,5500,0.0,0.0,0.0
2008-06-30 00:00:00-04:00,36.37813677771074,36.70945006155693,36.37813677771074,36.385498046875,61200,0.0,0.0,0.0
2008-07-01 00:00:00-04:00,35.93637567035732,36.282411377612235,35.63451318056331,36.105712890625,40100,0.0,0.0,0.0
2008-07-02 00:00:00-04:00,36.28979044606949,36.28979044606949,35.472551882538085,35.538814544677734,8100,0.0,0.0,0.0
2008-07-03 00:00:00-04:00,35.634523602209356,35.634523602209356,35.30321033149791,35.39155960083008,5600,0.0,0.0,0.0
2008-07-07 00:00:00-04:00,34.611131511192006,37.32789739794233,34.603770242656964,35.53144454956055,14900,0.0,0.0,0.0
2008-07-08 00:00:00-04:00,35.15596333038933,35.428375244140625,34.78783805991405,35.428375244140625,3100,0.0,0.0,0.0
2008-07-09 00:00:00-04:00,35.663961800818875,36.01000032387226,35.11913817789638,35.347373962402344,113700,0.0,0.0,0.0
2008-07-10 00:00:00-04:00,35.22958755493164,35.465187505315306,35.01607703079035,35.22958755493164,31000,0.0,0.0,0.0
2008-07-11 00:00:00-04:00,35.038167423358814,35.22959135045408,34.64795549010313,34.97190475463867,539500,0.0,0.0,0.0
2008-07-14 00:00:00-04:00,35.21487048690884,35.28849442962792,34.71421981241365,34.8320198059082,1231200,0.0,0.0,0.0
2008-07-15 00:00:00-04:00,34.60377394309175,34.61849929030904,33.97796213350752,34.471248626708984,22700,0.0,0.0,0.0
2008-07-16 00:00:00-04:00,34.279825514031664,34.86146129526644,34.18411215921668,34.80256271362305,640000,0.0,0.0,0.0
2008-07-17 00:00:00-04:00,35.362125224700584,35.43575199026019,35.104438566676784,35.266414642333984,123400,0.0,0.0,0.0
2008-07-18 00:00:00-04:00,37.261631137012536,37.261631137012536,34.99397868204281,35.295841217041016,6000,0.0,0.0,0.0
2008-07-21 00:00:00-04:00,36.18670115212413,36.18670115212413,35.443086821867496,35.4504508972168,306900,0.0,0.0,0.0
2008-07-22 00:00:00-04:00,35.3400280621584,35.48727874079868,35.20014146216534,35.43574142456055,17800,0.0,0.0,0.0
2008-07-23 00:00:00-04:00,35.78912636832412,36.06153818406372,35.78912636832412,35.91428756713867,4100,0.0,0.0,0.0
2008-07-24 00:00:00-04:00,35.93637879665378,35.93637879665378,35.15595245361328,35.15595245361328,13200,0.0,0.0,0.0
2008-07-25 00:00:00-04:00,35.155970432501476,35.347394376047475,35.11915845973188,35.14860916137695,25500,0.0,0.0,0.0
2008-07-28 00:00:00-04:00,35.11178198754264,35.2590326352233,34.72893142700195,34.72893142700195,43900,0.0,0.0,0.0
2008-07-29 00:00:00-04:00,34.699478169684234,35.170677922419685,34.699478169684234,35.119140625,15700,0.0,0.0,0.0
2008-07-30 00:00:00-04:00,35.303215505596505,35.516728845633715,35.10442751403493,35.32530212402344,39500,0.0,0.0,0.0
2008-07-31 00:00:00-04:00,35.36210733121497,35.57562063043764,35.23694610595703,35.23694610595703,9300,0.0,0.0,0.0
2008-08-01 00:00:00-04:00,35.19277122397756,35.19277122397756,34.80255938116395,34.82464599609375,13900,0.0,0.0,0.0
2008-08-04 00:00:00-04:00,34.64794998474361,34.69948729571772,34.38289935197807,34.471248626708984,15600,0.0,0.0,0.0
2008-08-05 00:00:00-04:00,34.83936557670689,35.06024011517035,34.670028336932496,35.030792236328125,30300,0.0,0.0,0.0
2008-08-06 00:00:00-04:00,35.18541402608486,35.428375244140625,35.082339399723445,35.428375244140625,8200,0.0,0.0,0.0
2008-08-07 00:00:00-04:00,35.28111688834431,35.28111688834431,34.69948122221647,34.75101852416992,41900,0.0,0.0,0.0
2008-08-08 00:00:00-04:00,34.5448639470353,35.185403752812945,34.5448639470353,35.14122772216797,43800,0.0,0.0,0.0
2008-08-11 00:00:00-04:00,35.18540682879218,35.23694413143076,35.18540682879218,35.19276809692383,5300,0.0,0.0,0.0
2008-08-12 00:00:00-04:00,35.18540350061686,35.22221545493776,34.87617690546268,34.920352935791016,76400,0.0,0.0,0.0
2008-08-13 00:00:00-04:00,34.714206566856355,34.85409312807682,34.441791903876904,34.75101852416992,8200,0.0,0.0,0.0
2008-08-14 00:00:00-04:00,34.60377425681843,34.82464884993462,34.60377425681843,34.78047561645508,2600,0.0,0.0,0.0
2008-08-15 00:00:00-04:00,34.69948442232172,34.74365765174287,34.537508424917284,34.64058303833008,21500,0.0,0.0,0.0
2008-08-18 00:00:00-04:00,34.71421603015693,34.71421603015693,34.21356541020969,34.32400131225586,4500,0.0,0.0,0.0
2008-08-19 00:00:00-04:00,33.96324295587284,34.00741619697617,33.80126691563179,33.89698028564453,28500,0.0,0.0,0.0
2008-08-20 00:00:00-04:00,34.00003558579983,34.25772204089843,33.90432227023247,34.09574890136719,7900,0.0,0.0,0.0
2008-08-21 00:00:00-04:00,34.191470082347365,34.50805800234274,34.13993277523859,34.441795349121094,76600,0.0,0.0,0.0
2008-08-22 00:00:00-04:00,34.44178564415217,34.64793762307058,34.44178564415217,34.55958557128906,7900,0.0,0.0,0.0
2008-08-25 00:00:00-04:00,34.449154640358714,34.449154640358714,33.88960280009966,33.97795486450195,40700,0.0,0.0,0.0
2008-08-26 00:00:00-04:00,33.919059953830825,34.13993453979492,33.919059953830825,34.13993453979492,5800,0.0,0.0,0.0
2008-08-27 00:00:00-04:00,34.25772858612981,35.16331619808875,34.1399286400678,34.38289260864258,21700,0.0,0.0,0.0
2008-08-28 00:00:00-04:00,34.55223093755009,34.80991744995117,34.55223093755009,34.80991744995117,13600,0.0,0.0,0.0
2008-08-29 00:00:00-04:00,34.92035727012584,34.93508261539634,34.625855981860774,34.647945404052734,25100,0.0,0.0,0.0
2008-09-02 00:00:00-04:00,34.57432616579848,34.684764874959775,34.06631428251721,34.17675018310547,17600,0.0,0.0,0.0
2008-09-03 00:00:00-04:00,34.11048349819755,34.13993138064779,33.66873155857425,33.705543518066406,26700,0.0,0.0,0.0
2008-09-04 00:00:00-04:00,34.000049621463816,34.000049621463816,32.8146858215332,32.8146858215332,370800,0.0,0.0,0.0
2008-09-05 00:00:00-04:00,32.72632993211588,32.77786723399766,32.11524076898581,32.689517974853516,51600,0.0,0.0,0.0
2008-09-08 00:00:00-04:00,33.72028375902139,33.889621094345586,32.903044977858826,33.04293441772461,28200,0.0,0.0,0.0
2008-09-09 00:00:00-04:00,33.057651796750854,33.16808769737536,32.093162536621094,32.093162536621094,9900,0.0,0.0,0.0
2008-09-10 00:00:00-04:00,32.52018000951901,32.689520079257406,32.27721882908879,32.571720123291016,855900,0.0,0.0,0.0
2008-09-11 00:00:00-04:00,32.152057093117456,32.54963302612305,31.658770619944836,32.54963302612305,22100,0.0,0.0,0.0
2008-09-12 00:00:00-04:00,32.57908755305973,33.02083676933302,32.446562226463136,32.93248748779297,17600,0.0,0.0,0.0
2008-09-15 00:00:00-04:00,32.03425450442127,32.18886922697221,31.26855620294919,31.378992080688477,1915000,0.0,0.0,0.0
2008-09-16 00:00:00-04:00,30.782624015745064,31.607223510742188,30.69427196342365,31.607223510742188,37100,0.0,0.0,0.0
2008-09-17 00:00:00-04:00,31.36427081172919,31.36427081172919,30.223083075333534,30.24517250061035,62400,0.0,0.0,0.0
2008-09-18 00:00:00-04:00,31.393711164344577,31.62931102681617,29.921210619611177,31.43788719177246,25900,0.0,0.0,0.0
2008-09-19 00:00:00-04:00,35.2884909737915,36.48121614219075,31.953276702631936,33.19017791748047,103600,0.0,0.0,0.0
2008-09-22 00:00:00-04:00,33.51411570118916,33.51411570118916,32.48336410522461,32.48336410522461,49500,0.0,0.0,0.0
2008-09-23 00:00:00-04:00,32.321393172528516,32.46127973523129,31.688217389165473,31.78392791748047,53800,0.0,0.0,0.0
2008-09-24 00:00:00-04:00,31.916452922864078,32.07106763753409,31.644041068038756,31.76920509338379,71700,0.0,0.0,0.0
2008-09-25 00:00:00-04:00,32.03425458300192,32.58644239877025,32.03425458300192,32.520179748535156,27700,0.0,0.0,0.0
2008-09-26 00:00:00-04:00,32.10051248902449,32.35083770751953,31.79128870600994,32.35083770751953,103900,0.0,0.0,0.0
2008-09-29 00:00:00-04:00,31.548333722502303,32.048984301802676,29.045083634573274,29.324859619140625,71800,0.0,0.0,0.0
2008-09-30 00:00:00-04:00,29.58991055889299,30.591211822775065,29.58991055889299,30.39978790283203,114600,0.0,0.0,0.0
2008-10-01 00:00:00-04:00,30.34087789325051,30.664829862287785,29.972752698306227,30.524940490722656,82400,0.0,0.0,0.0
2008-10-02 00:00:00-04:00,30.333518169634317,30.333518169634317,29.207053105918682,29.243867874145508,25300,0.0,0.0,0.0
2008-10-03 00:00:00-04:00,29.229141948675814,30.362968258398702,28.573879530682277,28.71376609802246,124600,0.0,0.0,0.0
2008-10-06 00:00:00-04:00,28.014332573013924,28.014332573013924,26.100082286448504,27.241270065307617,126800,0.0,0.0,0.0
2008-10-07 00:00:00-04:00,27.903893965502746,27.903893965502746,25.99700513387301,26.026453018188477,166000,0.0,0.0,0.0
2008-10-08 00:00:00-04:00,25.45217643395483,26.232602879179144,24.56131411243931,25.466901779174805,24900,0.0,0.0,0.0
2008-10-09 00:00:00-04:00,25.827668163222363,26.100080054176335,23.744077958586544,23.88396453857422,30200,0.0,0.0,0.0
2008-10-10 00:00:00-04:00,23.04463692516199,24.149012523574598,21.96234934426066,23.368587493896484,135000,0.0,0.0,0.0
2008-10-13 00:00:00-04:00,24.10483445288924,26.2694091796875,24.10483445288924,26.2694091796875,64000,0.0,0.0,0.0
2008-10-14 00:00:00-04:00,26.84369617427084,27.690385486827296,25.768770973436474,26.10008430480957,124600,0.0,0.0,0.0
2008-10-15 00:00:00-04:00,25.790851903780606,25.91601593850121,23.560013978897004,23.61155128479004,72100,0.0,0.0,0.0
2008-10-16 00:00:00-04:00,23.670453291009565,24.598127630079034,22.654426875021024,24.524503707885742,29700,0.0,0.0,0.0
2008-10-17 00:00:00-04:00,24.038578251769508,25.20185249920696,23.63363825849224,24.134288787841797,64200,0.0,0.0,0.0
2008-10-20 00:00:00-04:00,24.436152246667675,25.525802612304688,24.436152246667675,25.525802612304688,65600,0.0,0.0,0.0
2008-10-21 00:00:00-04:00,25.14295407334869,25.172401956930063,24.369888851456487,24.4361515045166,53900,0.0,0.0,0.0
2008-10-22 00:00:00-04:00,23.76616151214549,23.76616151214549,22.087511534283117,22.6544246673584,75100,0.0,0.0,0.0
2008-10-23 00:00:00-04:00,22.661795217160204,23.221345872381196,21.940268522307004,22.79431915283203,126700,0.0,0.0,0.0
2008-10-24 00:00:00-04:00,21.822459688910907,22.16849824841624,19.613708662768957,21.800373077392578,72500,0.0,0.0,0.0
2008-10-27 00:00:00-04:00,21.204011785238368,21.844550276105185,20.74753730583621,20.754899978637695,253000,0.0,0.0,0.0
2008-10-28 00:00:00-04:00,21.675216694477175,22.971017837524414,21.078852734884304,22.971017837524414,244600,0.0,0.0,0.0
2008-10-29 00:00:00-04:00,23.228700440596935,24.207914857905845,23.00046320112778,23.346500396728516,342900,0.0,0.0,0.0
2008-10-30 00:00:00-04:00,23.891323414565882,24.51713506232114,23.773523475862348,24.45087242126465,62600,0.0,0.0,0.0
2008-10-31 00:00:00-04:00,24.141655535996357,24.907356760722237,23.82506758363033,24.804279327392578,134100,0.0,0.0,0.0
2008-11-03 00:00:00-05:00,24.56131594829303,24.885265141629105,24.3698892546974,24.664390563964844,143100,0.0,0.0,0.0
2008-11-04 00:00:00-05:00,25.187128249416876,26.063268118196426,25.187128249416876,25.997005462646484,84600,0.0,0.0,0.0
2008-11-05 00:00:00-05:00,25.89392963688545,25.89392963688545,24.62021656464349,24.627580642700195,299600,0.0,0.0,0.0
2008-11-06 00:00:00-05:00,24.16374248020908,24.39198115852621,22.941566697057617,23.01519203186035,65000,0.0,0.0,0.0
2008-11-07 00:00:00-05:00,23.383310300133584,24.156373977661133,23.383310300133584,24.156373977661133,36800,0.0,0.0,0.0
2008-11-10 00:00:00-05:00,24.406700190349497,24.52450013383488,23.479023177901407,23.906049728393555,64900,0.0,0.0,0.0
2008-11-11 00:00:00-05:00,23.007828797998265,23.641004695890835,22.81640349388455,23.2876033782959,37200,0.0,0.0,0.0
2008-11-12 00:00:00-05:00,22.536627889510072,22.823765130489758,21.85927738430473,22.01388931274414,79000,0.0,0.0,0.0
2008-11-13 00:00:00-05:00,22.1243257657286,23.560014724731445,21.04203809485432,23.560014724731445,388900,0.0,0.0,0.0
2008-11-14 00:00:00-05:00,22.64706244300683,23.27287556304868,22.24948655346747,22.33783721923828,103400,0.0,0.0,0.0
2008-11-17 00:00:00-05:00,22.43355016762386,22.55871279729181,21.719387753804526,22.087512969970703,138800,0.0,0.0,0.0
2008-11-18 00:00:00-05:00,21.734113667297365,22.234764199048982,21.365988441513682,21.881362915039062,160600,0.0,0.0,0.0
2008-11-19 00:00:00-05:00,21.93289885682799,22.087510758077194,20.504572767938885,20.710721969604492,2424800,0.0,0.0,0.0
2008-11-20 00:00:00-05:00,20.084914137574824,20.747539306454662,19.289763654061737,19.34130096435547,115600,0.0,0.0,0.0
2008-11-21 00:00:00-05:00,19.29712638736795,20.659190196025214,19.29712638736795,20.489852905273438,124500,0.0,0.0,0.0
2008-11-24 00:00:00-05:00,20.776991709204093,22.396743612961394,20.776991709204093,21.98444366455078,106300,0.0,0.0,0.0
2008-11-25 00:00:00-05:00,22.293665284615024,23.096178428965473,21.35126415432913,22.01388931274414,623600,0.0,0.0,0.0
2008-11-26 00:00:00-05:00,21.461697253857274,22.86793529902055,21.373347998948194,22.5587100982666,601400,0.0,0.0,0.0
2008-11-28 00:00:00-05:00,22.359929472044172,22.639704058787043,22.094878828813535,22.632341384887695,188100,0.0,0.0,0.0
2008-12-01 00:00:00-05:00,22.330477101599765,22.330477101599765,20.615013531737358,20.718088150024414,822900,0.0,0.0,0.0
2008-12-02 00:00:00-05:00,21.329177578490906,21.72675354303437,20.997865678991143,21.719390869140625,318200,0.0,0.0,0.0
2008-12-03 00:00:00-05:00,21.29972387205558,21.999160895539923,20.98313598168127,21.96234893798828,215700,0.0,0.0,0.0
2008-12-04 00:00:00-05:00,21.557414700905074,21.940263885750866,21.071489493270562,21.564777374267578,265800,0.0,0.0,0.0
2008-12-05 00:00:00-05:00,21.21873969680545,21.99180358301248,20.637102518013634,21.925540924072266,158600,0.0,0.0,0.0
2008-12-08 00:00:00-05:00,22.26421487008636,24.11220378684437,22.26421487008636,22.809040069580078,812500,0.0,0.0,0.0
2008-12-09 00:00:00-05:00,22.82376790639548,23.07409321513113,22.485093314745214,22.536630630493164,230600,0.0,0.0,0.0
2008-12-10 00:00:00-05:00,22.45563479896546,23.346497013654,22.45563479896546,23.155073165893555,286800,0.0,0.0,0.0
2008-12-11 00:00:00-05:00,23.33914336992864,23.560017976746032,22.70596743743191,22.919479370117188,469900,0.0,0.0,0.0
2008-12-12 00:00:00-05:00,22.529268217059787,23.199256138113732,22.183229542825703,23.059368133544922,607800,0.0,0.0,0.0
2008-12-15 00:00:00-05:00,23.140356683351097,23.162443302703768,22.61025535030164,22.934206008911133,162400,0.0,0.0,0.0
2008-12-16 00:00:00-05:00,22.904752279082224,24.369889122904,22.904752279082224,24.237363815307617,799800,0.0,0.0,0.0
2008-12-17 00:00:00-05:00,24.016490247721546,24.362528877489876,23.83242762483588,24.11220359802246,388800,0.0,0.0,0.0
2008-12-18 00:00:00-05:00,23.766164125568203,24.04594008883466,23.206615007607923,23.250789642333984,502600,0.0,0.0,0.0
2008-12-19 00:00:00-05:00,23.339140995351027,23.67045427615505,23.08145304409083,23.280241012573242,300100,0.0,0.0,0.0
2008-12-22 00:00:00-05:00,23.302323870047985,23.302323870047985,22.536624217435026,22.926836013793945,466300,0.0,0.0,0.0
2008-12-23 00:00:00-05:00,22.860577353758238,23.05936532483456,22.477728162850156,22.61761474609375,739200,0.0,0.0,0.0
2008-12-24 00:00:00-05:00,22.647063092036635,23.604189480791046,22.61024972845787,22.786951065063477,246100,0.0,0.0,0.0
2008-12-26 00:00:00-05:00,22.956287384033203,22.9857366694033,22.76486211412597,22.956287384033203,181400,0.0,0.0,0.0
2008-12-29 00:00:00-05:00,23.12562576297411,23.169800395323755,22.580800616374336,22.8164005279541,697100,0.0,0.0,0.0
2008-12-30 00:00:00-05:00,22.838488782362102,23.501113891601562,22.838488782362102,23.501113891601562,202500,0.0,0.0,0.0
2008-12-31 00:00:00-05:00,23.412763413703875,24.03857797240418,23.405402145081005,23.869237899780273,221700,0.0,0.0,0.0
2009-01-02 00:00:00-05:00,23.89132492945402,24.45087397163237,23.773524983281092,24.39197540283203,96000,0.0,0.0,0.0
2009-01-05 00:00:00-05:00,24.15638058399512,24.487691071297434,24.082753846815724,24.28154182434082,171800,0.0,0.0,0.0
2009-01-06 00:00:00-05:00,24.546588963376692,24.760102257913978,24.318350323501754,24.59076499938965,252900,0.0,0.0,0.0
2009-01-07 00:00:00-05:00,24.34044254703273,24.40670520439183,23.795615941127608,23.913415908813477,169500,0.0,0.0,0.0
2009-01-08 00:00:00-05:00,23.906057835741038,24.02385781917636,23.677819139084356,23.928144454956055,293700,0.0,0.0,0.0
2009-01-09 00:00:00-05:00,23.913411741006588,23.913411741006588,23.26551203165508,23.3096866607666,3407400,0.0,0.0,0.0
2009-01-12 00:00:00-05:00,23.258153459718145,23.324416117210273,22.62497757892065,22.772228240966797,630600,0.0,0.0,0.0
2009-01-13 00:00:00-05:00,22.558716940309036,22.720692963913038,22.38201697261182,22.54399299621582,133800,0.0,0.0,0.0
2009-01-14 00:00:00-05:00,22.08750894855264,22.08750894855264,21.60158386402736,21.785646438598633,121100,0.0,0.0,0.0
2009-01-15 00:00:00-05:00,21.954985712305653,22.065422986463474,21.167198044550762,21.896085739135742,268500,0.0,0.0,0.0
2009-01-16 00:00:00-05:00,22.40410343998706,22.42619005673699,21.631039555152107,22.072790145874023,203800,0.0,0.0,0.0
2009-01-20 00:00:00-05:00,21.726752471977154,21.726752471977154,20.51930209865551,20.592926025390625,557300,0.0,0.0,0.0
2009-01-21 00:00:00-05:00,20.82116290560804,21.527962652486362,20.67391225619859,21.505874633789062,396100,0.0,0.0,0.0
2009-01-22 00:00:00-05:00,21.07884814381163,21.321810717446688,20.629736358780878,21.005224227905273,343500,0.0,0.0,0.0
2009-01-23 00:00:00-05:00,20.644462416410395,21.233462189713105,20.394137161685183,21.100936889648438,351200,0.0,0.0,0.0
2009-01-26 00:00:00-05:00,21.167201714536823,21.66785227542734,21.078851037320575,21.365989685058594,350300,0.0,0.0,0.0
2009-01-27 00:00:00-05:00,21.53532506125449,21.822462279366285,21.46169973745278,21.704662322998047,168100,0.0,0.0,0.0
2009-01-28 00:00:00-05:00,22.271575053979088,22.573437611789295,22.16850044524962,22.485088348388672,93700,0.0,0.0,0.0
2009-01-29 00:00:00-05:00,21.925537000142636,22.05806089001935,21.48378648769508,21.542686462402344,1256300,0.0,0.0,0.0
2009-01-30 00:00:00-05:00,21.6678551478827,21.77092978139403,21.071492561545412,21.15247917175293,149300,0.0,0.0,0.0
2009-02-02 00:00:00-05:00,20.946324062529495,21.20401057443572,20.799073423480653,21.123023986816406,62800,0.0,0.0,0.0
2009-02-03 00:00:00-05:00,21.307086260379062,21.682574120402084,21.08621030515521,21.550048828125,148500,0.0,0.0,0.0
2009-02-04 00:00:00-05:00,21.542685416336386,21.96971056330017,21.454334756422522,21.601585388183594,181000,0.0,0.0,0.0
